content,score,Label
"Saya dari player season 2 sampe sekarang,makin lama bukanya berkembang malah makin berasa kemunduran game developer nya. Mulai dari ai dark system,team match making yg absurd,dan yang paling parah control gamenya nya padahal sinyal 4G+ ping11 kok bisa hero jalan sendiri?! Cache bersih low frame rate masih tetap tidak ada perubahan yang signifikan. Terimakasih sudah menyajikan game yang bagus, I'm done bye moonton 🖐️",1,Negatif
"Kalo bikin mode game semacam magic chess yang betul lah cok.. Masak sinergy udah jadi hero nya gak muncul"".. Bukannya seneng malah jadi emosi.. Tolong perbaiki lagi mode game nya.. Sama 1 lagi comander wan wan itu terlalu sakit pasif nya.. Kita war udah mau menang jadi kalah gara"" Pasif nya wan wan.. Kalo bikin apa"" Lagi tolong di koreksi.. Tolong di baca.. Terima kasih..",2,Negatif
"Surat kepada moonton, kalau mau matchmaking itu minimal dikasih peringatan kalau jaringannya nge lag. Jangan pas main orang nge lag pada ngeluh kan kasian kalau main nge lag. Kalau udah ada peringatannya baru saya kasih bintang 5",1,Negatif
"Game bagus tapi pas ngerank,aku masih epic 5 malah ketemu epic 1 bintang 5,gak adil kalo matchmaking tim ku gak bisa maen trus,tim musuh kompak semua. Intinya ganti sistem matchmaking lu lah gw capek woy masa gw dapet tim darksistem(gak kompak,gak bisa maen,asal pencet),udh kalo ketemu musuh ex legend juga, kesimpulan nya game ini bagus tapi sistem matchmaking gak adil, terimakasih🙏🙏🙏",1,Negatif
"Selalu di beri kalah dan musuh yg sok keras, terlebih lagi moonton selalu memberikan dark sistem. Setiap kali mau menang malah di beri kalah sama moonton, sekarang kalau mau main jadi gak mood bawaan nya kalau main, apalagi kalau ngasih tim selalu nge troll. Kalau moonton selalu memberikan dark sistem maka gw gak bakalan mau main untuk beberapa waktu, dan desain hero/skin yg gw suka kurang bagus karena efeknya tipis/transparan, jadi kalau mau main bawaannya gak mau main sampai banting barang.",1,Negatif
"Setelah update makin banyak bug dipermainan,ping jaringan 40 serasa 245 ,banyaknya bug skin dan bug control di game ini, untuk jaringan saya udh bagus tapi ping malah 245 dan banyaknya pemain cheater membuat saya menjadi malas main. HARAP SEGERA DIPERBAIKI.",1,Negatif
"Ini game sebenarnya bagus, tapi ada 1 hal yang bikin aku kesal dan susah push rank, yaitu jaringan wi-fi ku kencang tapi malah dikasih jelek lho, kadang kadang itu kayak gini: ping 16 naik jadi ping 340, kan ganggu banget, bayangkan dari 16 sampai 340 itu naik berapa persen? Dan cuman gara gara mati lampu, aku di ban dari mode rank beberapa jam itu karena sebelumnya aku afk, tapi, afk sinyal jelek lama banget ditungguin udah ku tunggu pas balik dah selesai jadi kena ban. Tolong di fix.",2,Negatif
"Tolong dipertimbangkan untuk kredit score di bawah 90 tidak boleh main rank atau classic, rata-rata orang bisa kredit score segitu karena feeder atau afk dalam game, dan itu cukup banyak sehingga menggangu penikmat game. Semoga bermanfaat.",1,Negatif
"Skrng jdi ngelag bgt padahal jaringan nya bagus, lalu saya selalu dapat yang tidak seimbang misalnya saya dapat tim mythic Romawi tetapi musuh nya selalu glory jadi tidak seimbang makanya saya kalau main rank bukannya makin naik malahan selalu turun, tolong lah moonton bikin sistem match making yang setara jangan musuh jago tim kita bodoh, game aneh makin kesini mlah makin rusak game nya",1,Negatif
setiap lagi main waktu awal2 game itu ga ada apa2 jaringan masih bagus waktu. udah mau late game itu ngelag banget padahal jaringan masih bagus tapi gw dari awal waktu draft pick waktu mau pick hero ga bisa dipencet heronya. Kalo kepencet ya paling lama. waktu loading scrin itu gatau kenapa ngelagg banget dah jadi diperbaiki lagi ya monton,1,Negatif
"Dulu saya sering main ml tapi semenjak updet ada banyak bug 1.sinyal selalu tidak stabil padahal jaringan lancar saat saya mengetesnya di apk/game lain 2.saat terputus dengan koneksi game nya gak mau lanjut cuma kayak gambar doang saat tesambung dengan koneksi lagi 3.seperti no 1 sinyal yang di layar bagus saat di tekan sinyal tersebut, notifikasinya sinyal nya malah jelek. Mungkin itu bug yang pernah di alami saya dan jika montoon sudah memperbaikinya saya akan kombeck main ml lagi.",1,Negatif
"Aplikasi mobile legends saya dari kemarin tidak bisa login, waktu saya masuk ke aplikasi terdapat tulisan tidak bisa mendownload resource, resource data di server belum bisa, update di server belum bisa, padahal aplikasi ori dari playstore dan gada data tambahan seperti config dan script, udah di hapus di install gabisa juga, padahal kemarin"" ngga ada, setelah di update kenapa bisa jadi begitu. Tolong di perbaiki",2,Negatif
"Tolong perbaiki bug pada mode offline. Beberapa item spellvamp menghilang terutama yg physical. Item def dan jg magic pun ada beberapa yg hilang pada mode offline. Tolong di perbaiki. Soalny mode offline lumayan membantu untuk testing build. Dan jg kalo bisa tambahkan emblem jg untuk mode offline serta unlock all Hero , agar pemain baru bisa eksplor Hero , emblem dan jg item secara leluasa",5,Positif
Terlalu berlebihan DARK SIDE SYSTEM nya..mencapai rank tertinggi bisa memakan waktu sebulan..tapi hancur dan menurun drastis dalam waktu 1 malam..membuat jadi membosankan memainkan game dengan rasio kekalahan yang tak masuk akal..jka kita top up baru dibuka sedikit² kemenangan..intinya game ini sudah di setting sesuka hati montoon... And UNINSTAL BERJAMAAH.. Bermain sportif tidak ada yg bisa diambil dari game ini..game ini mengajarkan kecurangan...,1,Negatif
"Saya selalu bermain dengan machking yang tidak seimbang antara musuh yang terlalu kuat dan teman setim yang lebih lemah Tolong monton diperbaiki lagi masalah machkingnya saya sudah muak kena dark sistem mulu Kalau gini terus,saya gak akan main mobile legends lagi Saya akan bermain game lain yang lebih seru dan menyenangkan.",2,Negatif
"Jelek banget, kebanyakan troll dark sistem dsb. Tiba² ngadain banyak event biar player nya gk pindah di Honor Of King kan? Hapus dulu dark sistem nya, ditambah kadang analog nya gerak² sendiri padahal sinyal lancar, matchnya semenjak update jadi lelet banget, jngn utamain grafik lobby² an yg gk jelas mending grafik burik daripada banyak bug nya",1,Negatif
"Tolonglah perbaikan sistem pertandingannya,saya sering kali mendapatkan tim yang tol*L dan go**lok ,kalo lose streak 3 kali Menurut saya wajar,tapi ini lebih dari lima kali,ini game buat senang senang apa bikin orang naik darah?, teman kita tuh selalu pick mm 2,jungglern2 dan lainnya lah ,ini sering terjadi di tier epikkk dan legend,kita ini player Solo yang gak mungkinlah main sama teman terus dan kita jadi sasaran drak sistem lu😡",2,Negatif
"Game nya kurang bagus,dan juga main banyak tim dark sistem/bot di renk, dan juga kebanyakan frame sendiri,padahal ram 8,app ku aja sdh ku hapus tetap lag²,mohon di perbaikin moonton dark sistemnya aja,mohon di mengerti!",2,Negatif
"Terlalu banyak delay nya apalagi pas didalam game tiba- tiba lag padahal sinyal ( jaringan ) bagus . Banyak dark sistem dipertemuka sama tim yg tidak seimbang saat bermain solo . Itu aja sih yang paling mencolok kekurangan dari game ini , klo seru sih seru banyak tapinya. Trima kasih",2,Negatif
Tolong perbaiki bug akun saya. In game nge-frezee lalu waktu di ulang kembali ke game tidak bisa masuk ke dalam battle lagi dan saya check riwayat pertandingan tidak ada dan bintang tidak bertambah atau berkurang. Tolong perbaiki segera,1,Negatif
"Sumpah gajelas banget, lagi main posisi lagi winning condition, tiba tiba reconnect, nyoba buka yt, ig dan aplikasi lain lancar semua, udah relog nyetuck di loading screen. Sejam kemudian login baru bisa,di history udah kalah afk, mana pake hero mmr pula. Urusin tuh server lu gajelas montood",1,Negatif
"Tolong di perbaiki, sinyal sering down, war sering lag, padahal untuk main game lain atau straming lancar, dan pembaigian team yang kurang bgus, terkadang mendapatkan team yg usernya sama semua hanya bisa 1 user, TOLONG SEGERA DI PERBAIKI, INI SEMAKIN MENJADI SINYAL TIBA"" LAG, MAIN PATAH"", TIBA"" TIDAK BISA MASUK MATCH, Tambahan lg, main mcl bisa patah"" sinyal tiba"" down, ini makin ksni kok makin jelek ya",1,Negatif
"Grafikny lumayan, updateny jga bagus"", klo ad hero baru mayan lh, tapi saat di rank gm/epic, dikasi lose streak mulu, lama"" capek. Udh 6 bulan di epic/ketemu dark sistem mulu, biasanya klo mati hidupnya lama, pas masih di menit ke 3-mati, matinya semenit. Auto pindah game aj, soalnya kayanya gameny khusus dewasa/pro player. Dan klo afk( gak sampe 2 kali ) tiba"" diband aj, padahal baru 2 kali. Dan juga saat diband gabisa main rank/classic/brawl, pdhl bukan bug/lag. Auto pindah game aj sh klo aku.",1,Negatif
"Tolong di perbaiki lagi sistem jaringan karena setiap match rank , magic chess , brawl , classic dan lain lain sering lag atau ngebug , sering muncul tulisan jaringan hilang , terputus , atau tidak stabil padahal jaringan wifi dan data di hp stabil dan bagus , bahkan sering afk sendiri , game berjalan sendiri , dan terkadang hero tidak bisa di gerakkan / di mainkan dari sistem mobile legend , sangat mengecewakan dan merugikan pengguna dalam bermain 🙏 Terimakasih 🙏",1,Negatif
Bagus si tapi setiap main pasti sering ngeleg padahal sinyal bagus Lo tolong lah untuk developer nya kalau lagi main terus lagi war jangan di buat leg pas udah mati bagus lagi jaringan padahal aku kalau main dibawah tower terus Lo kok masih bias ngeleg tolonglah ya diperbaiki biar enak pas mainnya terimakasih,4,Positif
kasih turun terus damage hero yang sering kami gunakan. kapan perlu di hapus sekalian. makin sering dipakai makin hilang damage nya. terus kasih aja terus tim random yang busukk .. terus kasih aja musuh yang dari matic ke epic.. setan memang kalian developer game ini,1,Negatif
"Seru tapi sistemnya cacat, gak bisa ngatur pengalaman pemain khususnya main solo ranked, dark sistem, jaringan bagus tapi lag gamplay hmmm, gak kayak game sebelah jir sistemnya nyesuaikan mana yg pemula mana yang udh lama main. Pokoknya gamenya seru Tapi CACAT SISTEMNYA.",1,Negatif
Makin hari bukannya makin baik game taik ini....kalau main solo rank sering dan malah kebanyakan ketemu player bodoh minta ampun dark sistem dan feed yg disengaja...giliran main bareng dengan squad malah bug signal yang parah gak stabil padahal kita pakai wifi dan signal bagus....moonton lama lama gak ada yang minat....kalau bisa mobile legend ini kayak HDI saja lah....tersingkir....kalau gak ada perubahan dari developer game nya,1,Negatif
"Untuk game nya lancar saja dan event nya bagus juga udah sedekah, tapi untuk masalah tim sama musuh di perbaiki ya soal nya aku baru legend malah turun lagi ke epic udah gitu nabrak top global rank dan juga masalah jaringan padahal aku udah pake wife rumah itu masih aja ada ngeleg itu sinyal nya padahal bagus aku pake game lain bisa seperti ff dan roblox itu sinyal bagus banget. Tolong di perbaiki ya !! 🙏🙏🙏",1,Negatif
"sebenarnya game nya seru aja tapi lama ke laman bosen karena terlalu banyak update dan kemungkinan ruang penyimpanan semakin besar dan berat,ada beberapa hal membuat saya memberikan bintang 2 pertama sinyal selalu merah ( jelek) padahal sudah WiFi posisi bagus dan WiFi juga lancar tapi masih saja merah (jelek). kedua saat pertandingan selalu bertemu dengan tim jelek atau dark sistem dan event yang skin mahal tapi efeknya kurang mewah dan event yang terkadang ampas bagi player gratis dan lainya",2,Negatif
"Dear moonton. Tolong lah moonton sistem matchmaking diperbaiki,masa iya lu gamau player lu pindah kegame sebelah sedangkan sistem matchmakingnya masih jelek dari dulu sampai sekarang, Apagunanya lu ngasih skin gratis kalau sistem matchmakingnya ga pernah lu perbaiki? tolong dipertimbangkan terlebih dahulu. -seorang player random yang telah kecewa atas game ini 😞",1,Negatif
"Developer cuma membaca doang gak Ada tindakan.. Masih Sama kaya biasanya.. sering bug, matchmaking kalo main solo gak seimbang tier musuh lebih Jago ketimbang Tim sendiri.. Game terakhir ku bisa ketemu sama epic v, padahal aku legend 2, apa Karna main solo.. Nnti kalo player kalian pada pindah ke sebelah baru tau rasanya...",1,Negatif
Gamenya sudah bagus secara tampilannya. Hanya saja jaringannya yg kurang di tingkatkan. Harapannya yaa.. semoga jaringannya bisa di tingkatkan lagi. Karena yaa utk game lain masa bisa gak ngeleg. Tpi utk ML ngeleg parah. Harus ada jam tertentu utk main. Padahalkan maunya main di waktu kapan saja. Jadi buat MOONTON tolong di buat biar gak ngeleg parah. Makasih,1,Negatif
"sistem matchmaking sangat buruk bagi solo player, saya sering mendapatkan tim yang skillnya jauh dibawah saya, sedangkan musuh mendapatkan tim yang setara, sistem matchmaking dari dulu tidak pernah diperbaiki. Perbaikin lah sistem matchmaking, masa kalah sama game sebelah yang masih baru langsung ramai pemain karena sistemnya yang bagus",1,Negatif
Game nya sudah bagus dari segi grafik cumah Kalo bisa sistem pembagian tim nya di betulin lagi Kadang daoet musuh jago team keta yang gak ataupun sebalik nya dan saran saya dark sistem nya agak di kurangin plisss dimit lagi bagus,2,Negatif
Bagus semua kurang nya itu pemain nya pada ga bisa main di gabung sama yg bisa main ya jadi ya kalah mohon di perbaiki untuk temen nya jangan yg dari sistem itu sangat merugikan pemain makanya banyak yg pindah game karena banyak dari sistem,4,Positif
"Ini game makin gak jelas, di rank mytich saja banyak player yang tidak sesuai rank,mainnya kayak bot,tidak cocok untuk solo player,menangnya sekali,kalahnya 6x,sistem matching nya tidak bermutu,tim lawan jago,kita dikasi dark sistem,tolong perbaiki sistem match matching,kasi yang seimbang",1,Negatif
"Game paling aneh, matchmaking gak pernah beres tim musuh selalu dapat random tim lebih bagus, kadang ada kesalahan yg gak disengaja malah skor kredit nya dikurangin signifikan sampai gak bisa main lagi, game broken parah afk diawal dibuat gak bisa masuk lagi sampai invalid baru bisa",1,Negatif
"Baru sebulanan lalu download, gamenya bagus & seru sih. Tapi sayangnya algoritma ml ini kalau udah menang sekali, setelah itu pasti kalah berkali2. Ntah itu dapat rekan se tim yang afk, dapat lawan yang benar2 ga seimbang, jaringan yang mendadak buruk dan skill hero yang ga konsisten dalam penggunaannya. Jadinya peringkat player seperti dikeep ga naik2, stuck di posisi itu2 aja bahkan cenderung lebih sering menurun. Udah susah2 sampai grandmaster 1, terus merosot ke grandmaster 4. Uninstall 👎",1,Negatif
"bugnya tolong di perbaiki lah pengen bangkrut atau gimana? sinyal udah sebagus apapun pas buat warr tiba tiba merah suka gerak sendiri juga delay parah suka aneh game sudah menjadi favorit hampir di semua kalangan tapi permasalahannya gk di perhatikan harusnya walaupun kesalahan sekecil mungkin ttp di perhatikan biar bisa jadi game terbaik ingat!! ""MENGABAIKAN KOMENTAR YANG BERISI KRITIKAN YANG BENAR ADALAH SATU JALAN MENUJU KEHACURAN""",1,Negatif
"Game nya udah bagus, tapi terkadang kalau saya buka ulang game nya itu saat main pas waktu draft pick hero, saya ngestuck di detik ke 13,dan lumayan lama ngestuck nya, Lalu kalau udah masuk loading screen itu hanya ngestuck di angka 2 dan harus di tunggu sampai 100,baru deh masuk in game nya, Itu pun masuknya di menit 2 ke atas. jadi tolong perbaiki bug ini, Soalnya sangat mengganggu ketika bermain",2,Negatif
